,Unnamed: 0.1,Unnamed: 0,OBJECTID,Join_Count,TARGET_FID,Join_Count.1,TARGET_FID.1,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Mile2,GEO,Mile2_1,CA_tract,Differ_are,Differ_ran,rural,STATEFP 1,COUNTYFP 1,County,TRACTCE 1,GEOID 1,NAME 1,NAMELSAD 1,ALAND 1,AWATER 1,INTPTLAT 1,INTPTLON 1,Tract,urban_rura,POPULATION,DAC,CIscore,CIscoreP,Traffic_Pc,DAC_cat,MHI_2019_5,Avg_hshld_,HCD_Low_20,HCD_Modera,State_MHI_,State_MHI1,Income_Gro,Shape_Leng,x,y,GreaterRegion,DAC/LIC,DCFC,EV Network Clean,nacs
6305,6305,8326,8327,1,8327,1,8327,ELEC,FONTANA EV #1-6 FONTANA EV #5,8353 Sierra Ave,behind the City Hall building on the east side of Wheeler Ave,Fontana,CA,92335,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.102182,-117.434701,11/4/2024,192867,2024-11-04 01:40:42 UTC,,,,7/15/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,71.0,3000.0,6071003000.0,30.0,Census Tract 30,G5020,S,1293035.0,0.0,34.0993753,-117.4357865,0.49924393,6071003000.0,0.49924393,6071003000.0,1.0,1.0,0.0,6.0,71.0,San Bernardino County,3000.0,6071003000.0,30.0,Census Tract 30,1293034.0,0.0,34.0993753,-117.4357865,6071003000.0,Urban,3254.0,Disadvantaged Community,48.63849992,86.3086233,41.2125,CalEnviroScreen 4.0 Top 25%,"$29,500 ",3.0,"$56,900 ","$83,700 ",75235.0,39.21%,Low,4828.362029,-117.434701,34.102182,Southern Other,1,0,ChargePoint Network,False
6306,6306,8329,8330,1,8330,1,8330,ELEC,LA VIDA LA VIDA EV2,2890 S Stockton St,,Lodi,CA,95240,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.09959,-121.26916,11/4/2024,192914,2024-11-04 01:43:13 UTC,,,,7/16/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,77.0,4107.0,6077004107.0,41.07,Census Tract 41.07,G5020,S,38353908.0,204032.0,38.0903749,-121.2463819,14.88730864,6077004107.0,14.88730864,6077004107.0,0.05343992,11.0,1.0,6.0,77.0,San Joaquin County,4102.0,6077004102.0,41.02,Census Tract 41.02,58864691.0,419010.0,38.0822443,-121.2646161,6077004102.0,Rural,9919.0,,0.0,0.0,0.0, ,"$91,364 ",4.0,"$60,000 ","$90,000 ",75235.0,121.44%,High,39388.09836,-121.26916,38.09959,Central Other,0,0,ChargePoint Network,False
6307,6307,8330,8331,1,8331,1,8331,ELEC,SBCC LOT4D STATION4,Lot 4D 721 Cliff Drive,Only available to the public after 10:30am,Santa Barbara,CA,93109,,888-758-4389,E,,Public,Mon 6:00am - 11:00pm; Tue 6:00am - 11:00pm; Wed 6:00am - 11:00pm; Thu 6:00am - 11:00pm; Fri 6:00am - 11:00pm; Sat 6:00am - 11:00pm; Sun 6:00am - 11:00pm,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.403639,-119.702512,11/4/2024,192965,2024-11-04 01:40:37 UTC,,,,7/20/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,83.0,1208.0,6083001208.0,12.08,Census Tract 12.08,G5020,S,1810409.0,227878.0,34.39838,-119.710835,0.7869875,6083001208.0,0.7869875,6083001208.0,1.0,1.0,0.0,6.0,83.0,Santa Barbara County,1208.0,6083001208.0,12.08,Census Tract 12.08,1810409.0,227878.0,34.39838,-119.710835,6083001208.0,Urban,4331.0,,0.0,0.0,0.0, ,"$87,037 ",3.0,"$90,050 ","$97,300 ",75235.0,115.69%,Low,7294.604911,-119.702512,34.403639,Los Angeles,1,0,ChargePoint Network,False
6308,6308,8331,8332,1,8332,1,8332,ELEC,SBCC LOT4D STATION3,Lot 4D 721 Cliff Drive,Only available to the public after 10:30am,Santa Barbara,CA,93109,,888-758-4389,E,,Public,Mon 6:00am - 11:00pm; Tue 6:00am - 11:00pm; Wed 6:00am - 11:00pm; Thu 6:00am - 11:00pm; Fri 6:00am - 11:00pm; Sat 6:00am - 11:00pm; Sun 6:00am - 11:00pm,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.403679,-119.702467,11/4/2024,192966,2024-11-04 01:40:37 UTC,,,,7/20/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,83.0,1208.0,6083001208.0,12.08,Census Tract 12.08,G5020,S,1810409.0,227878.0,34.39838,-119.710835,0.7869875,6083001208.0,0.7869875,6083001208.0,1.0,1.0,0.0,6.0,83.0,Santa Barbara County,1208.0,6083001208.0,12.08,Census Tract 12.08,1810409.0,227878.0,34.39838,-119.710835,6083001208.0,Urban,4331.0,,0.0,0.0,0.0, ,"$87,037 ",3.0,"$90,050 ","$97,300 ",75235.0,115.69%,Low,7294.604911,-119.702467,34.403679,Los Angeles,1,0,ChargePoint Network,False
6309,6309,8333,8334,1,8334,1,8334,ELEC,GEO CT4000 STATION 1,44580 Old Warm Springs Blvd,"Gated, Community Use Only",Fremont,CA,94538,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.505717,-121.944663,11/4/2024,193057,2024-11-04 01:30:17 UTC,,,,7/22/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,1.0,441525.0,6001441525.0,4415.25,Census Tract 4415.25,G5020,S,4661895.0,0.0,37.4990214,-121.9388552,1.79996563,6001441525.0,1.79996563,6001441525.0,1.0,1.0,0.0,6.0,1.0,Alameda County,441503.0,6001441503.0,4415.03,Census Tract 4415.03,77514889.0,12542576.0,37.489775,-121.9743007,6001441503.0,Rural,8013.0,,0.0,0.0,0.0, ,"$174,891 ",3.0,"$98,650 ","$135,650 ",75235.0,232.46%,High,83605.78472,-121.944663,37.505717,San Francisco,0,0,ChargePoint Network,False
6310,6310,8334,8335,1,8335,1,8335,ELEC,EV VILLAT LAKE LAKESHORE01,12606 Lakeshore Dr,,Lakeside,CA,92040,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.860836,-116.91952,11/4/2024,193066,2024-11-04 01:38:54 UTC,,,,7/22/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,73.0,16804.0,6073016804.0,168.04,Census Tract 168.04,G5020,S,4126144.0,202001.0,32.8654251,-116.9141797,1.67110628,6073016804.0,1.67110628,6073016804.0,0.95979709,2.0,0.0,6.0,73.0,San Diego County,16804.0,6073016804.0,168.04,Census Tract 168.04,4060439.0,267705.0,32.8654251,-116.9141797,6073016804.0,Urban,7501.0,,0.0,0.0,0.0, ,"$72,096 ",3.0,"$87,300 ","$102,700 ",75235.0,95.83%,Low,8861.397508,-116.91952,32.860836,San Diego,1,0,ChargePoint Network,False
6311,6311,8335,8336,1,8336,1,8336,ELEC,WHITE MEMORIAL WWMC 3,1702 East Cesar E Chavez Avenue,,Los Angeles,CA,90033,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.05073,-118.217493,11/5/2024,193099,2024-11-05 01:03:26 UTC,,,,7/23/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,203500.0,6037203500.0,2035.0,Census Tract 2035,G5020,S,1635683.0,23932.0,34.057226,-118.2185819,0.64078194,6037203500.0,0.64078194,6037203500.0,1.0,2.0,0.0,6.0,37.0,Los Angeles County,203500.0,6037203500.0,2035.0,Census Tract 2035,1633659.0,23932.0,34.057226,-118.2185819,6037203500.0,Urban,2907.0,Disadvantaged Community,73.08595817,99.47049924,96.7,CalEnviroScreen 4.0 Top 25%,"$41,444 ",3.0,"$85,150 ","$86,400 ",75235.0,55.09%,Low,5728.417656,-118.217493,34.05073,Los Angeles,1,0,ChargePoint Network,False
6312,6312,8336,8337,1,8337,1,8337,ELEC,HOLLYWOOD PARK MU4 BASEMENT 2,900 District Dr,B1 level at Elevator N.W. in parking Structure,Inglewood,CA,90305,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.95199,-118.341396,11/4/2024,193132,2024-11-04 01:36:03 UTC,,,,7/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,600702.0,6037600702.0,6007.02,Census Tract 6007.02,G5020,S,2387148.0,43367.0,33.9497147,-118.3335012,0.93842759,6037600702.0,0.93842759,6037600702.0,1.0,1.0,0.0,6.0,37.0,Los Angeles County,600702.0,6037600702.0,6007.02,Census Tract 6007.02,2387148.0,43367.0,33.9497147,-118.3335012,6037600702.0,Urban,4306.0,,0.0,0.0,0.0, ,"$98,571 ",3.0,"$85,150 ","$86,400 ",75235.0,131.02%,High,7367.984157,-118.341396,33.95199,Los Angeles,0,0,ChargePoint Network,False
6313,6313,8337,8338,1,8338,1,8338,ELEC,HOLLYWOOD PARK MU4 L1-02,900 District Dr,P1 level of parking structure center isle North,Inglewood,CA,90305,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.951868,-118.341439,11/4/2024,193133,2024-11-04 01:36:03 UTC,,,,7/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,600702.0,6037600702.0,6007.02,Census Tract 6007.02,G5020,S,2387148.0,43367.0,33.9497147,-118.3335012,0.93842759,6037600702.0,0.93842759,6037600702.0,1.0,1.0,0.0,6.0,37.0,Los Angeles County,600702.0,6037600702.0,6007.02,Census Tract 6007.02,2387148.0,43367.0,33.9497147,-118.3335012,6037600702.0,Urban,4306.0,,0.0,0.0,0.0, ,"$98,571 ",3.0,"$85,150 ","$86,400 ",75235.0,131.02%,High,7367.984157,-118.341439,33.951868,Los Angeles,0,0,ChargePoint Network,False
6314,6314,8338,8339,1,8339,1,8339,ELEC,HOLLYWOOD PARK MU4 L1-06,900 District Dr,P1 level of parking structure center isle N.,Inglewood,CA,90305,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.951997,-118.341554,11/4/2024,193134,2024-11-04 01:36:03 UTC,,,,7/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,600702.0,6037600702.0,6007.02,Census Tract 6007.02,G5020,S,2387148.0,43367.0,33.9497147,-118.3335012,0.93842759,6037600702.0,0.93842759,6037600702.0,1.0,1.0,0.0,6.0,37.0,Los Angeles County,600702.0,6037600702.0,6007.02,Census Tract 6007.02,2387148.0,43367.0,33.9497147,-118.3335012,6037600702.0,Urban,4306.0,,0.0,0.0,0.0, ,"$98,571 ",3.0,"$85,150 ","$86,400 ",75235.0,131.02%,High,7367.984157,-118.341554,33.951997,Los Angeles,0,0,ChargePoint Network,False
6315,6315,8339,8340,1,8340,1,8340,ELEC,HOLLYWOOD PARK MU4 L1-04,900 District Dr,P1 level of parking structure center isle N.,Inglewood,CA,90305,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.952186,-118.341557,11/4/2024,193135,2024-11-04 01:36:03 UTC,,,,7/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,600702.0,6037600702.0,6007.02,Census Tract 6007.02,G5020,S,2387148.0,43367.0,33.9497147,-118.3335012,0.93842759,6037600702.0,0.93842759,6037600702.0,1.0,1.0,0.0,6.0,37.0,Los Angeles County,600702.0,6037600702.0,6007.02,Census Tract 6007.02,2387148.0,43367.0,33.9497147,-118.3335012,6037600702.0,Urban,4306.0,,0.0,0.0,0.0, ,"$98,571 ",3.0,"$85,150 ","$86,400 ",75235.0,131.02%,High,7367.984157,-118.341557,33.952186,Los Angeles,0,0,ChargePoint Network,False
6316,6316,8340,8341,1,8341,1,8341,ELEC,HOLLYWOOD PARK MU4 L1-05,900 District Dr,P1 level of parking structure center isle N.,Inglewood,CA,90305,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.951965,-118.341514,11/4/2024,193136,2024-11-04 01:36:03 UTC,,,,7/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,600702.0,6037600702.0,6007.02,Census Tract 6007.02,G5020,S,2387148.0,43367.0,33.9497147,-118.3335012,0.93842759,6037600702.0,0.93842759,6037600702.0,1.0,1.0,0.0,6.0,37.0,Los Angeles County,600702.0,6037600702.0,6007.02,Census Tract 6007.02,2387148.0,43367.0,33.9497147,-118.3335012,6037600702.0,Urban,4306.0,,0.0,0.0,0.0, ,"$98,571 ",3.0,"$85,150 ","$86,400 ",75235.0,131.02%,High,7367.984157,-118.341514,33.951965,Los Angeles,0,0,ChargePoint Network,False
6317,6317,8341,8342,1,8342,1,8342,ELEC,HOLLYWOOD PARK MU4 L1-03,920 District  Drive,P1 level of parking structure center isle N.,Inglewood,CA,90305,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.951925,-118.341291,11/4/2024,193137,2024-11-04 01:36:04 UTC,,,,7/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,600702.0,6037600702.0,6007.02,Census Tract 6007.02,G5020,S,2387148.0,43367.0,33.9497147,-118.3335012,0.93842759,6037600702.0,0.93842759,6037600702.0,1.0,1.0,0.0,6.0,37.0,Los Angeles County,600702.0,6037600702.0,6007.02,Census Tract 6007.02,2387148.0,43367.0,33.9497147,-118.3335012,6037600702.0,Urban,4306.0,,0.0,0.0,0.0, ,"$98,571 ",3.0,"$85,150 ","$86,400 ",75235.0,131.02%,High,7367.984157,-118.341291,33.951925,Los Angeles,0,0,ChargePoint Network,False
6318,6318,8342,8343,1,8343,1,8343,ELEC,HOLLYWOOD PARK MU4 L1-01,900 District Dr,P1 N. In front of elevator,Inglewood,CA,90305,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.951876,-118.341463,11/4/2024,193138,2024-11-04 01:36:04 UTC,,,,7/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,600702.0,6037600702.0,6007.02,Census Tract 6007.02,G5020,S,2387148.0,43367.0,33.9497147,-118.3335012,0.93842759,6037600702.0,0.93842759,6037600702.0,1.0,1.0,0.0,6.0,37.0,Los Angeles County,600702.0,6037600702.0,6007.02,Census Tract 6007.02,2387148.0,43367.0,33.9497147,-118.3335012,6037600702.0,Urban,4306.0,,0.0,0.0,0.0, ,"$98,571 ",3.0,"$85,150 ","$86,400 ",75235.0,131.02%,High,7367.984157,-118.341463,33.951876,Los Angeles,0,0,ChargePoint Network,False
6319,6319,8343,8344,1,8344,1,8344,ELEC,HOLLYWOOD PARK MU4 L2-01,900 District Dr,P2 level 2nd fl. NW. W side of elevator,Inglewood,CA,90305,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.952059,-118.341608,11/4/2024,193139,2024-11-04 01:36:04 UTC,,,,7/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,600702.0,6037600702.0,6007.02,Census Tract 6007.02,G5020,S,2387148.0,43367.0,33.9497147,-118.3335012,0.93842759,6037600702.0,0.93842759,6037600702.0,1.0,1.0,0.0,6.0,37.0,Los Angeles County,600702.0,6037600702.0,6007.02,Census Tract 6007.02,2387148.0,43367.0,33.9497147,-118.3335012,6037600702.0,Urban,4306.0,,0.0,0.0,0.0, ,"$98,571 ",3.0,"$85,150 ","$86,400 ",75235.0,131.02%,High,7367.984157,-118.341608,33.952059,Los Angeles,0,0,ChargePoint Network,False
6320,6320,8344,8345,1,8345,1,8345,ELEC,HOLLYWOOD PARK MU4 L2-02,900 District Dr,P2 N in front of elevator,Inglewood,CA,90305,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.952046,-118.341449,11/4/2024,193140,2024-11-04 01:36:46 UTC,,,,7/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,600702.0,6037600702.0,6007.02,Census Tract 6007.02,G5020,S,2387148.0,43367.0,33.9497147,-118.3335012,0.93842759,6037600702.0,0.93842759,6037600702.0,1.0,1.0,0.0,6.0,37.0,Los Angeles County,600702.0,6037600702.0,6007.02,Census Tract 6007.02,2387148.0,43367.0,33.9497147,-118.3335012,6037600702.0,Urban,4306.0,,0.0,0.0,0.0, ,"$98,571 ",3.0,"$85,150 ","$86,400 ",75235.0,131.02%,High,7367.984157,-118.341449,33.952046,Los Angeles,0,0,ChargePoint Network,False
6321,6321,8346,8347,1,8347,1,8347,ELEC,COUNTY VHC GILROY 5,7475 Camino Arroyo,,Gilroy,CA,95020,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.011109,-121.557187,11/4/2024,193191,2024-11-04 01:43:05 UTC,,,,7/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,85.0,512602.0,6085512602.0,5126.02,Census Tract 5126.02,G5020,S,97183911.0,26244.0,37.0180768,-121.5244138,37.53305507,6085512602.0,37.53305507,6085512602.0,0.08929254,11.0,1.0,6.0,85.0,Santa Clara County,512602.0,6085512602.0,5126.02,Census Tract 5126.02,97144786.0,26244.0,37.0180768,-121.5244138,6085512602.0,Rural,2404.0,Disadvantaged Community,42.21174727,78.32829047,46.875,CalEnviroScreen 4.0 Top 25%,"$99,000 ",3.0,"$106,000 ","$163,400 ",75235.0,131.59%,Low,62260.13556,-121.557187,37.011109,San Francisco,1,0,ChargePoint Network,False
6322,6322,8347,8348,1,8348,1,8348,ELEC,COUNTY VHC GILROY 3,7475 Camino Arroyo,,Gilroy,CA,95020,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.011195,-121.556961,11/4/2024,193192,2024-11-04 01:43:05 UTC,,,,7/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,85.0,512602.0,6085512602.0,5126.02,Census Tract 5126.02,G5020,S,97183911.0,26244.0,37.0180768,-121.5244138,37.53305507,6085512602.0,37.53305507,6085512602.0,0.08929254,11.0,1.0,6.0,85.0,Santa Clara County,512602.0,6085512602.0,5126.02,Census Tract 5126.02,97144786.0,26244.0,37.0180768,-121.5244138,6085512602.0,Rural,2404.0,Disadvantaged Community,42.21174727,78.32829047,46.875,CalEnviroScreen 4.0 Top 25%,"$99,000 ",3.0,"$106,000 ","$163,400 ",75235.0,131.59%,Low,62260.13556,-121.556961,37.011195,San Francisco,1,0,ChargePoint Network,False
6323,6323,8348,8349,1,8349,1,8349,ELEC,COUNTY VHC GILROY 8,7475 Camino Arroyo,,Gilroy,CA,95020,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.011075,-121.55724,11/4/2024,193193,2024-11-04 01:43:05 UTC,,,,7/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,85.0,512602.0,6085512602.0,5126.02,Census Tract 5126.02,G5020,S,97183911.0,26244.0,37.0180768,-121.5244138,37.53305507,6085512602.0,37.53305507,6085512602.0,0.08929254,11.0,1.0,6.0,85.0,Santa Clara County,512602.0,6085512602.0,5126.02,Census Tract 5126.02,97144786.0,26244.0,37.0180768,-121.5244138,6085512602.0,Rural,2404.0,Disadvantaged Community,42.21174727,78.32829047,46.875,CalEnviroScreen 4.0 Top 25%,"$99,000 ",3.0,"$106,000 ","$163,400 ",75235.0,131.59%,Low,62260.13556,-121.55724,37.011075,San Francisco,1,0,ChargePoint Network,False
6324,6324,8349,8350,1,8350,1,8350,ELEC,COUNTY VHC GILROY 10,7475 Camino Arroyo,,Gilroy,CA,95020,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.011075,-121.557337,11/4/2024,193195,2024-11-04 01:43:06 UTC,,,,7/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,85.0,512602.0,6085512602.0,5126.02,Census Tract 5126.02,G5020,S,97183911.0,26244.0,37.0180768,-121.5244138,37.53305507,6085512602.0,37.53305507,6085512602.0,0.08929254,11.0,1.0,6.0,85.0,Santa Clara County,512602.0,6085512602.0,5126.02,Census Tract 5126.02,97144786.0,26244.0,37.0180768,-121.5244138,6085512602.0,Rural,2404.0,Disadvantaged Community,42.21174727,78.32829047,46.875,CalEnviroScreen 4.0 Top 25%,"$99,000 ",3.0,"$106,000 ","$163,400 ",75235.0,131.59%,Low,62260.13556,-121.557337,37.011075,San Francisco,1,0,ChargePoint Network,False
6325,6325,8350,8351,1,8351,1,8351,ELEC,CalTrans - Division Creek Safety Roadside Rest Area,"Division Creek SRRA, US-395",,Independence,CA,95326,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,2.0,,Non-Networked,,GPS,36.94612911,-118.2389878,1/9/2024,196266,2024-01-31 22:07:01 UTC,P,,,9/17/2021,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de cr茅dit en tout temps,,public,CREDIT_CARD_ALWAYS,,REST_STOP,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,6.0,27.0,500.0,6027000500.0,5.0,Census Tract 5,G5020,S,6774938519.0,22267577.0,36.9446572,-117.9010501,2624.415394,6027000500.0,2624.415394,6027000500.0,0.0,12.0,1.0,6.0,27.0,Inyo County,500.0,6027000500.0,5.0,Census Tract 5,6774938770.0,22267571.0,36.9449466,-117.9007638,6027000500.0,Rural,2284.0,,0.0,0.0,0.0, ,"$53,382 ",2.0,"$48,100 ","$72,100 ",75235.0,70.95%,Low,458061.9204,-118.2389878,36.94612911,Central Other,1,1,Other,False
6326,6326,8352,8353,1,8353,1,8353,ELEC,IRVINE  CO  OFC ST 17540 43,17540 Laguna Canyon Rd,,Irvine,CA,92603,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.64706,-117.763192,11/4/2024,196285,2024-11-04 01:31:22 UTC,,,,9/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,59.0,62654.0,6059062654.0,626.54,Census Tract 626.54,G5020,S,2879059.0,0.0,33.6473598,-117.7718736,1.11160916,6059062654.0,1.11160916,6059062654.0,0.99999999,2.0,0.0,6.0,59.0,Orange County,62604.0,6059062604.0,626.04,Census Tract 626.04,52255934.0,2569403.0,33.585416,-117.7988845,6059062604.0,Rural,15355.0,,0.0,0.0,0.0, ,"$146,472 ",3.0,"$96,800 ","$115,250 ",75235.0,194.69%,High,47556.22402,-117.763192,33.64706,Los Angeles,0,0,ChargePoint Network,False
6327,6327,8353,8354,1,8354,1,8354,ELEC,IRVINE  CO  OFC ST 17540 42,17540 Laguna Canyon Rd,,Irvine,CA,92603,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.647061,-117.763295,11/4/2024,196286,2024-11-04 01:31:22 UTC,,,,9/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,59.0,62654.0,6059062654.0,626.54,Census Tract 626.54,G5020,S,2879059.0,0.0,33.6473598,-117.7718736,1.11160916,6059062654.0,1.11160916,6059062654.0,0.99999999,2.0,0.0,6.0,59.0,Orange County,62604.0,6059062604.0,626.04,Census Tract 626.04,52255934.0,2569403.0,33.585416,-117.7988845,6059062604.0,Rural,15355.0,,0.0,0.0,0.0, ,"$146,472 ",3.0,"$96,800 ","$115,250 ",75235.0,194.69%,High,47556.22402,-117.763295,33.647061,Los Angeles,0,0,ChargePoint Network,False
6328,6328,8354,8355,1,8355,1,8355,ELEC,IRVINE  CO  OFC ST 17540 44,17540 Laguna Canyon Rd,,Irvine,CA,92603,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.647061,-117.763105,11/4/2024,196287,2024-11-04 01:31:22 UTC,,,,9/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,59.0,62654.0,6059062654.0,626.54,Census Tract 626.54,G5020,S,2879059.0,0.0,33.6473598,-117.7718736,1.11160916,6059062654.0,1.11160916,6059062654.0,0.99999999,2.0,0.0,6.0,59.0,Orange County,62604.0,6059062604.0,626.04,Census Tract 626.04,52255934.0,2569403.0,33.585416,-117.7988845,6059062604.0,Rural,15355.0,,0.0,0.0,0.0, ,"$146,472 ",3.0,"$96,800 ","$115,250 ",75235.0,194.69%,High,47556.22402,-117.763105,33.647061,Los Angeles,0,0,ChargePoint Network,False
